GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMUEE001,AMUEE002,AMUEE003,NAME_M,AMUEM001,AMUEM002,AMUEM003
"G4700490","2016-2020","TN",,,"Tennessee","47","Fentress County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47049",,,"Fentress County, Tennessee",9044,7368,1676,"Fentress County, Tennessee",40,274,273
"G4700510","2016-2020","TN",,,"Tennessee","47","Franklin County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47051",,,"Franklin County, Tennessee",19508,16497,3011,"Franklin County, Tennessee",118,391,376
"G4700530","2016-2020","TN",,,"Tennessee","47","Gibson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47053",,,"Gibson County, Tennessee",22662,19594,3068,"Gibson County, Tennessee",100,481,469
"G4700550","2016-2020","TN",,,"Tennessee","47","Giles County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47055",,,"Giles County, Tennessee",14156,11700,2456,"Giles County, Tennessee",58,345,342
"G4700570","2016-2020","TN",,,"Tennessee","47","Grainger County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47057",,,"Grainger County, Tennessee",11157,9147,2010,"Grainger County, Tennessee",89,227,230
"G4700590","2016-2020","TN",,,"Tennessee","47","Greene County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47059",,,"Greene County, Tennessee",32655,27515,5140,"Greene County, Tennessee",151,524,494
"G4700610","2016-2020","TN",,,"Tennessee","47","Grundy County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47061",,,"Grundy County, Tennessee",6467,4944,1523,"Grundy County, Tennessee",53,213,201
"G4700630","2016-2020","TN",,,"Tennessee","47","Hamblen County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47063",,,"Hamblen County, Tennessee",27240,24490,2750,"Hamblen County, Tennessee",96,434,446
"G4700650","2016-2020","TN",,,"Tennessee","47","Hamilton County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47065",,,"Hamilton County, Tennessee",163605,148296,15309,"Hamilton County, Tennessee",409,1005,970
"G4700670","2016-2020","TN",,,"Tennessee","47","Hancock County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47067",,,"Hancock County, Tennessee",3609,2731,878,"Hancock County, Tennessee",46,147,138
"G4700690","2016-2020","TN",,,"Tennessee","47","Hardeman County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47069",,,"Hardeman County, Tennessee",11023,9245,1778,"Hardeman County, Tennessee",302,377,256
"G4700710","2016-2020","TN",,,"Tennessee","47","Hardin County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47071",,,"Hardin County, Tennessee",14109,10087,4022,"Hardin County, Tennessee",71,380,372
"G4700730","2016-2020","TN",,,"Tennessee","47","Hawkins County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47073",,,"Hawkins County, Tennessee",27406,23183,4223,"Hawkins County, Tennessee",70,502,491
"G4700750","2016-2020","TN",,,"Tennessee","47","Haywood County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47075",,,"Haywood County, Tennessee",8419,7148,1271,"Haywood County, Tennessee",61,253,237
"G4700770","2016-2020","TN",,,"Tennessee","47","Henderson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47077",,,"Henderson County, Tennessee",13037,10914,2123,"Henderson County, Tennessee",85,340,345
"G4700790","2016-2020","TN",,,"Tennessee","47","Henry County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47079",,,"Henry County, Tennessee",17270,13190,4080,"Henry County, Tennessee",77,459,447
"G4700810","2016-2020","TN",,,"Tennessee","47","Hickman County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47081",,,"Hickman County, Tennessee",10541,8675,1866,"Hickman County, Tennessee",113,349,321
"G4700830","2016-2020","TN",,,"Tennessee","47","Houston County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47083",,,"Houston County, Tennessee",4238,2919,1319,"Houston County, Tennessee",52,146,136
"G4700850","2016-2020","TN",,,"Tennessee","47","Humphreys County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47085",,,"Humphreys County, Tennessee",8983,6869,2114,"Humphreys County, Tennessee",56,226,227
"G4700870","2016-2020","TN",,,"Tennessee","47","Jackson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47087",,,"Jackson County, Tennessee",5919,4525,1394,"Jackson County, Tennessee",45,202,193
"G4700890","2016-2020","TN",,,"Tennessee","47","Jefferson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47089",,,"Jefferson County, Tennessee",24353,20038,4315,"Jefferson County, Tennessee",115,511,487
"G4700910","2016-2020","TN",,,"Tennessee","47","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47091",,,"Johnson County, Tennessee",8997,6979,2018,"Johnson County, Tennessee",108,324,301
"G4700930","2016-2020","TN",,,"Tennessee","47","Knox County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47093",,,"Knox County, Tennessee",207611,189536,18075,"Knox County, Tennessee",317,1357,1308
"G4700950","2016-2020","TN",,,"Tennessee","47","Lake County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47095",,,"Lake County, Tennessee",2592,2167,425,"Lake County, Tennessee",148,201,125
"G4700970","2016-2020","TN",,,"Tennessee","47","Lauderdale County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47097",,,"Lauderdale County, Tennessee",11343,9609,1734,"Lauderdale County, Tennessee",124,261,234
"G4700990","2016-2020","TN",,,"Tennessee","47","Lawrence County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47099",,,"Lawrence County, Tennessee",18256,16140,2116,"Lawrence County, Tennessee",59,314,315
"G4701010","2016-2020","TN",,,"Tennessee","47","Lewis County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47101",,,"Lewis County, Tennessee",5598,4837,761,"Lewis County, Tennessee",65,232,229
"G4701030","2016-2020","TN",,,"Tennessee","47","Lincoln County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47103",,,"Lincoln County, Tennessee",15624,13788,1836,"Lincoln County, Tennessee",93,352,356
"G4701050","2016-2020","TN",,,"Tennessee","47","Loudon County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47105",,,"Loudon County, Tennessee",23393,20967,2426,"Loudon County, Tennessee",75,471,481
"G4701070","2016-2020","TN",,,"Tennessee","47","McMinn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47107",,,"McMinn County, Tennessee",23458,21147,2311,"McMinn County, Tennessee",101,441,422
"G4701090","2016-2020","TN",,,"Tennessee","47","McNairy County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47109",,,"McNairy County, Tennessee",12066,9875,2191,"McNairy County, Tennessee",80,235,229
"G4701110","2016-2020","TN",,,"Tennessee","47","Macon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47111",,,"Macon County, Tennessee",10473,9143,1330,"Macon County, Tennessee",63,286,273
"G4701130","2016-2020","TN",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47113",,,"Madison County, Tennessee",43320,38266,5054,"Madison County, Tennessee",160,577,585
"G4701150","2016-2020","TN",,,"Tennessee","47","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47115",,,"Marion County, Tennessee",13505,11438,2067,"Marion County, Tennessee",94,314,304
"G4701170","2016-2020","TN",,,"Tennessee","47","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47117",,,"Marshall County, Tennessee",13775,12436,1339,"Marshall County, Tennessee",87,274,262
"G4701190","2016-2020","TN",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47119",,,"Maury County, Tennessee",38474,35163,3311,"Maury County, Tennessee",105,462,442
"G4701210","2016-2020","TN",,,"Tennessee","47","Meigs County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47121",,,"Meigs County, Tennessee",5923,5079,844,"Meigs County, Tennessee",35,184,176
"G4701230","2016-2020","TN",,,"Tennessee","47","Monroe County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47123",,,"Monroe County, Tennessee",21326,18639,2687,"Monroe County, Tennessee",76,417,402
"G4701250","2016-2020","TN",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47125",,,"Montgomery County, Tennessee",82742,74606,8136,"Montgomery County, Tennessee",159,835,826
"G4701270","2016-2020","TN",,,"Tennessee","47","Moore County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47127",,,"Moore County, Tennessee",3069,2599,470,"Moore County, Tennessee",25,158,156
"G4701290","2016-2020","TN",,,"Tennessee","47","Morgan County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47129",,,"Morgan County, Tennessee",9055,7524,1531,"Morgan County, Tennessee",192,341,254
"G4701310","2016-2020","TN",,,"Tennessee","47","Obion County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47131",,,"Obion County, Tennessee",14615,12633,1982,"Obion County, Tennessee",84,272,271
"G4701330","2016-2020","TN",,,"Tennessee","47","Overton County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47133",,,"Overton County, Tennessee",10385,8969,1416,"Overton County, Tennessee",68,240,226
"G4701350","2016-2020","TN",,,"Tennessee","47","Perry County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47135",,,"Perry County, Tennessee",4681,2929,1752,"Perry County, Tennessee",46,233,238
"G4701370","2016-2020","TN",,,"Tennessee","47","Pickett County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47137",,,"Pickett County, Tennessee",3509,2211,1298,"Pickett County, Tennessee",43,231,233
"G4701390","2016-2020","TN",,,"Tennessee","47","Polk County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47139",,,"Polk County, Tennessee",9076,7448,1628,"Polk County, Tennessee",56,248,256
"G4701410","2016-2020","TN",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47141",,,"Putnam County, Tennessee",34876,31777,3099,"Putnam County, Tennessee",172,474,461
"G4701430","2016-2020","TN",,,"Tennessee","47","Rhea County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47143",,,"Rhea County, Tennessee",14782,12324,2458,"Rhea County, Tennessee",80,389,391
"G4701450","2016-2020","TN",,,"Tennessee","47","Roane County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47145",,,"Roane County, Tennessee",25690,21596,4094,"Roane County, Tennessee",96,522,521
"G4701470","2016-2020","TN",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47147",,,"Robertson County, Tennessee",27674,26122,1552,"Robertson County, Tennessee",131,416,385
"G4701490","2016-2020","TN",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47149",,,"Rutherford County, Tennessee",122071,115249,6822,"Rutherford County, Tennessee",160,791,800
"G4701510","2016-2020","TN",,,"Tennessee","47","Scott County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47151",,,"Scott County, Tennessee",10035,8625,1410,"Scott County, Tennessee",60,240,237
"G4701530","2016-2020","TN",,,"Tennessee","47","Sequatchie County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47153",,,"Sequatchie County, Tennessee",6515,5539,976,"Sequatchie County, Tennessee",39,231,234
"G4701550","2016-2020","TN",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47155",,,"Sevier County, Tennessee",58161,37993,20168,"Sevier County, Tennessee",127,797,798
"G4701570","2016-2020","TN",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47157",,,"Shelby County, Tennessee",406026,356607,49419,"Shelby County, Tennessee",391,1879,1752
"G4701590","2016-2020","TN",,,"Tennessee","47","Smith County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47159",,,"Smith County, Tennessee",8838,7688,1150,"Smith County, Tennessee",59,200,199
"G4701610","2016-2020","TN",,,"Tennessee","47","Stewart County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47161",,,"Stewart County, Tennessee",6882,5226,1656,"Stewart County, Tennessee",59,294,282
"G4701630","2016-2020","TN",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47163",,,"Sullivan County, Tennessee",75518,66645,8873,"Sullivan County, Tennessee",181,728,677
"G4701650","2016-2020","TN",,,"Tennessee","47","Sumner County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47165",,,"Sumner County, Tennessee",73422,68654,4768,"Sumner County, Tennessee",136,626,607
"G4701670","2016-2020","TN",,,"Tennessee","47","Tipton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47167",,,"Tipton County, Tennessee",23937,21624,2313,"Tipton County, Tennessee",82,387,381
"G4701690","2016-2020","TN",,,"Tennessee","47","Trousdale County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47169",,,"Trousdale County, Tennessee",3685,3398,287,"Trousdale County, Tennessee",125,210,147
"G4701710","2016-2020","TN",,,"Tennessee","47","Unicoi County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47171",,,"Unicoi County, Tennessee",8914,7683,1231,"Unicoi County, Tennessee",104,272,254
"G4701730","2016-2020","TN",,,"Tennessee","47","Union County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47173",,,"Union County, Tennessee",9487,7463,2024,"Union County, Tennessee",41,303,301
"G4701750","2016-2020","TN",,,"Tennessee","47","Van Buren County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47175",,,"Van Buren County, Tennessee",2697,2242,455,"Van Buren County, Tennessee",46,110,114
"G4701770","2016-2020","TN",,,"Tennessee","47","Warren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47177",,,"Warren County, Tennessee",18018,15515,2503,"Warren County, Tennessee",68,409,413
"G4701790","2016-2020","TN",,,"Tennessee","47","Washington County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47179",,,"Washington County, Tennessee",60778,54603,6175,"Washington County, Tennessee",233,696,678
"G4701810","2016-2020","TN",,,"Tennessee","47","Wayne County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47181",,,"Wayne County, Tennessee",7353,5737,1616,"Wayne County, Tennessee",112,300,261
"G4701830","2016-2020","TN",,,"Tennessee","47","Weakley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47183",,,"Weakley County, Tennessee",15613,13563,2050,"Weakley County, Tennessee",240,361,266
"G4701850","2016-2020","TN",,,"Tennessee","47","White County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47185",,,"White County, Tennessee",12004,10219,1785,"White County, Tennessee",73,352,346
"G4701870","2016-2020","TN",,,"Tennessee","47","Williamson County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47187",,,"Williamson County, Tennessee",84582,81041,3541,"Williamson County, Tennessee",97,600,586
"G4701890","2016-2020","TN",,,"Tennessee","47","Wilson County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47189",,,"Wilson County, Tennessee",54867,51348,3519,"Wilson County, Tennessee",179,636,598
"G4800010","2016-2020","TX",,,"Texas","48","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48001",,,"Anderson County, Texas",20639,16555,4084,"Anderson County, Texas",349,567,465
"G4800030","2016-2020","TX",,,"Texas","48","Andrews County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48003",,,"Andrews County, Texas",6347,5649,698,"Andrews County, Texas",36,215,210
"G4800050","2016-2020","TX",,,"Texas","48","Angelina County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48005",,,"Angelina County, Texas",37087,31368,5719,"Angelina County, Texas",151,497,474
"G4800070","2016-2020","TX",,,"Texas","48","Aransas County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48007",,,"Aransas County, Texas",16249,9917,6332,"Aransas County, Texas",76,582,569
"G4800090","2016-2020","TX",,,"Texas","48","Archer County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48009",,,"Archer County, Texas",4176,3513,663,"Archer County, Texas",27,120,117
"G4800110","2016-2020","TX",,,"Texas","48","Armstrong County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48011",,,"Armstrong County, Texas",913,720,193,"Armstrong County, Texas",49,65,44
"G4800130","2016-2020","TX",,,"Texas","48","Atascosa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48013",,,"Atascosa County, Texas",18638,15798,2840,"Atascosa County, Texas",55,403,405
"G4800150","2016-2020","TX",,,"Texas","48","Austin County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48015",,,"Austin County, Texas",13335,11569,1766,"Austin County, Texas",89,310,285
"G4800170","2016-2020","TX",,,"Texas","48","Bailey County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48017",,,"Bailey County, Texas",2677,2056,621,"Bailey County, Texas",2030,2040,211
"G4800190","2016-2020","TX",,,"Texas","48","Bandera County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48019",,,"Bandera County, Texas",12003,8697,3306,"Bandera County, Texas",96,327,294
"G4800210","2016-2020","TX",,,"Texas","48","Bastrop County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48021",,,"Bastrop County, Texas",30435,26173,4262,"Bastrop County, Texas",105,608,620
"G4800230","2016-2020","TX",,,"Texas","48","Baylor County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48023",,,"Baylor County, Texas",2601,1621,980,"Baylor County, Texas",119,105,168
"G4800250","2016-2020","TX",,,"Texas","48","Bee County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48025",,,"Bee County, Texas",10723,8499,2224,"Bee County, Texas",268,450,347
"G4800270","2016-2020","TX",,,"Texas","48","Bell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48027",,,"Bell County, Texas",142110,125747,16363,"Bell County, Texas",512,1067,958
"G4800290","2016-2020","TX",,,"Texas","48","Bexar County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48029",,,"Bexar County, Texas",699646,644561,55085,"Bexar County, Texas",460,2058,1977
"G4800310","2016-2020","TX",,,"Texas","48","Blanco County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48031",,,"Blanco County, Texas",5834,4665,1169,"Blanco County, Texas",31,190,186
"G4800330","2016-2020","TX",,,"Texas","48","Borden County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48033",,,"Borden County, Texas",371,223,148,"Borden County, Texas",45,43,28
"G4800350","2016-2020","TX",,,"Texas","48","Bosque County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48035",,,"Bosque County, Texas",9776,7255,2521,"Bosque County, Texas",56,242,234
"G4800370","2016-2020","TX",,,"Texas","48","Bowie County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48037",,,"Bowie County, Texas",40011,34283,5728,"Bowie County, Texas",200,588,567
"G4800390","2016-2020","TX",,,"Texas","48","Brazoria County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48039",,,"Brazoria County, Texas",139462,124184,15278,"Brazoria County, Texas",393,1314,1259
"G4800410","2016-2020","TX",,,"Texas","48","Brazos County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48041",,,"Brazos County, Texas",91831,81514,10317,"Brazos County, Texas",461,1093,931
"G4800430","2016-2020","TX",,,"Texas","48","Brewster County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48043",,,"Brewster County, Texas",5550,4292,1258,"Brewster County, Texas",34,240,233
"G4800450","2016-2020","TX",,,"Texas","48","Briscoe County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48045",,,"Briscoe County, Texas",996,588,408,"Briscoe County, Texas",75,71,58
"G4800470","2016-2020","TX",,,"Texas","48","Brooks County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48047",,,"Brooks County, Texas",3541,2475,1066,"Brooks County, Texas",277,293,211
"G4800490","2016-2020","TX",,,"Texas","48","Brown County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48049",,,"Brown County, Texas",19112,14614,4498,"Brown County, Texas",148,421,377
"G4800510","2016-2020","TX",,,"Texas","48","Burleson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48051",,,"Burleson County, Texas",9258,6931,2327,"Burleson County, Texas",55,276,260
"G4800530","2016-2020","TX",,,"Texas","48","Burnet County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48053",,,"Burnet County, Texas",23337,17384,5953,"Burnet County, Texas",63,615,607
"G4800550","2016-2020","TX",,,"Texas","48","Caldwell County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48055",,,"Caldwell County, Texas",15269,13774,1495,"Caldwell County, Texas",197,350,289
"G4800570","2016-2020","TX",,,"Texas","48","Calhoun County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48057",,,"Calhoun County, Texas",12091,8027,4064,"Calhoun County, Texas",60,309,324
"G4800590","2016-2020","TX",,,"Texas","48","Callahan County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48059",,,"Callahan County, Texas",6739,5372,1367,"Callahan County, Texas",20,191,191
"G4800610","2016-2020","TX",,,"Texas","48","Cameron County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48061",,,"Cameron County, Texas",152544,126968,25576,"Cameron County, Texas",170,1167,1121
"G4800630","2016-2020","TX",,,"Texas","48","Camp County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US48063",,,"Camp County, Texas",5814,4460,1354,"Camp County, Texas",31,225,223
